Country Name+A1:AK40;Country Code;Variable;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Libya;LBY;Bank deposits to GDP (%);..;..;..;5,073774;3,478518;3,915173;3,570338;3,448165;3,232216;2,82441;4,232961;7,712656;8,776031;9,824659;12,76279;11,54811;12,63503;13,21152;12,78914;12,99921;16,12505;23,10878;19,62552;22,66007;25,30726;33,3056;36,95851;43,75942;39,71889;34,35531;33,46822;33,26598;36,73081;38,41448;44,30062;45,62994;40,55665;36,67509;39,92489;38,14557;33,2613;32,17885;28,1131;23,75732;21,72754;18,89143;19,01141;23,76149;35,84686;55,80672;41,8823;100,3396;46,68648;78,58273;154,3731;210,616;242,0947;174,9085;120,3822;118,7975;295,3071;32,90868;295,3071;32,90868
Libya;LBY;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;89,33789825;..;..;..;..;..;..;..;..;..;97,90000153;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Libya;LBY;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;60,16439056;..;..;..;..;..;..;..;..;..;76,5;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Libya;LBY;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;13,22033;15,95872;20,68498;28,01731;33,17223;41,50767;45,90826;52,13122;55,45254;57,72015;55,33849;..;58,4499;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Libya;LBY;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;24,69696999;27,28453064;32,8208313;38,79098129;42,39694977;48,83758163;53,07442856;54,48955917;57,86267853;60,0627594;59,72315979;..;65,56230164;..;..;76,0694809;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;111,4121628;106,4628067;..;93,10945892;97,45020294;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Libya;LBY;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14,9;18,2;17,5;14,4;11,6;12,6;..;..;..;..
Libya;LBY;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;203,2354263;221,085495;431,8087605;496,9152711;623,0798733;739,5101419;874,575351;986,1302776;1155,518604;1217,124804;1167,410825;1124,498041;1087,746437;1062,96817;1049,856513;1102,599662;1501,557156;1610,318371;1569,233436;1651,174904;1734,926373;1834,270004;1892,201709;1904,209514;1851,232489;1867,816748;1882,160092;2187,930765;2270,463531;2309,30843;2327,178825;2836,64667;2989,188728;3118,558863;3404,77007;3737,42188;3716,638044;3070,46627;3030,569365;3209,340498;2866,293091;2400,053153;2450,536079;1889,545086;..;..;..;..;..;..;..;..;..
Libya;LBY;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;508000000;569000000;1150000000;1380000000;1820000000;2280000000;2830000000;3360000000;4150000000;4800000000;5190000000;5610000000;6070000000;6560000000;7100000000;6840000000;7640000000;8050000000;8090000000;10200000000;10500000000;10800000000;11300000000;11700000000;11400000000;12100000000;12600000000;13500000000;14400000000;15500000000;16100000000;17500000000;18900000000;20200000000;22300000000;24000000000;25700000000;28700000000;30400000000;3,26E+10;2,60E+10;3,43E+10;3,79E+10;3,77E+10;3,77E+10;..;..;..;..;..;..;..;..
Libya;LBY;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3,125864985;5,92415229;5,686848278;5,056675063;4,669734894;4,595146767;4,559267079;5,038202389;3,958882247;3,709224729;2,311160445;2,963994181;4,565298689;4,140789519;3,655243371;2,806782515;2,801653516;..;..;..;..;..
Libya;LBY;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2963593686;3144120917;3237647883;3329156281;2765706774;1305340391;1853246927;1911045246;2224259655;2017289188;1977859834;1799418457;1798476459;..;..;..;..;..
Libya;LBY;Population, total;1426986;1478760;1535157;1594758;1652102;1700072;1739831;1778578;1819393;1862823;1909177;1958320;2012796;2084256;2179446;2291841;2413760;2541805;2676117;2816917;2962720;3112015;3265457;3423592;3564547;3684313;3800110;3911939;4021565;4130042;4236983;4341971;4444820;4544970;4641296;4733063;4820066;4902346;4980962;5057998;5154790;5275916;5405326;5542641;5687563;5837986;5973369;6097177;6228370;6360191;6491988;6188132;5869870;5985221;6097764;6192235;6282196;6378261;6477793;6569088;6653942;6735277;6812341;6888388
Madagascar;MDG;Fertility rate, total (births per woman);7,3;7,301;7,303;7,305;7,307;7,308;7,307;7,304;7,297;7,286;7,27;7,248;7,221;7,188;7,149;7,102;7,044;6,976;6,898;6,813;6,725;6,637;6,554;6,477;6,41;6,353;6,307;6,287;6,214;6,177;6,161;6,122;6,08;6,041;5,99;5,946;5,888;5,801;5,675;5,549;5,403;5,323;5,225;5,172;5,133;5,095;5,056;4,997;4,933;4,87;4,755;4,607;4,466;4,358;4,247;4,183;4,163;4,109;4,043;3,978;3,918;3,851;3,791;..
Madagascar;MDG;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,5050071;5,156193868;7,605376371;6,677172476;4,936855163;1,148416124;37,70858511;29,48404922;21,38799079;21,90389236;23,30700279;15,31279628;18,55100089;22,47848481;14,77027978;40,07718759;31,18550265;25,81134271;32,80456766;33,52558066;27,69118764;4,477975422;8,650116579;6,858661708;6,980313039;8,09353341;7,722525943;14,15055996;5,788234171;10,17982063;16,29899385;10,39492715;14,96567179;18,99188817;23,6873011;17,59411615;16,54389156;15,51683796;12,88414454;8,311237729;14,08246698;12,44421746;15,57509571;14,65053475;18,09448484;16,12877344;8,562249742;11,24250537;15,56257775;..
Madagascar;MDG;Bank deposits to GDP (%);..;..;5,43028;5,862997;6,183897;6,463602;7,073657;7,981387;8,302877;9,001835;9,232967;9,604072;10,51767;10,04374;9,946888;9,176656;10,9293;11,77833;13,1863;11,82305;9,044218;9,803164;8,257054;6,496614;7,370323;7,671562;8,636515;8,578786;8,051772;9,727751;8,992251;11,51767;12,63887;14,17768;15,22698;11,36006;11,05425;12,23697;11,41114;11,96374;11,70038;12,82343;13,56995;13,59527;14,74438;12,20539;13,52899;14,12424;14,01212;15,35965;14,88391;15,03958;15,08233;14,47769;14,56284;15,23206;15,94467;17,84226;17,24345;17,37362;19,78046;20,05327;19,78046;20,05327
Madagascar;MDG;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;70,23622131;..;..;..;..;57,63058853;..;..;..;64,94024658;..;..;76,8291626;..;..;..;..;..;79,8511734;..;..;84,43000031;80,73000336;..
Madagascar;MDG;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;70,68617249;..;..;..;..;58,93593979;..;..;..;64,48091125;..;..;71,57261658;..;..;..;..;..;76,67967987;..;..;..;77,48000336;..
Madagascar;MDG;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17,29953;..;21,80847;23,29579;24,93753;..;29,93668;30,99363;..;31,01487;30,28786;30,14792;29,12022;29,84739;..;..;..;..;..
Madagascar;MDG;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;10,43575954;10,25471973;..;10,49040031;..;..;..;..;12,62524033;16,24872971;..;..;..;31,67412949;..;..;..;19,10642052;17,51849937;17,28985977;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,44415092;23,04186058;25,44701004;27,83389091;29,11442947;..;35,27061081;36,81658936;..;37,55649948;37,90689087;37,81742859;36,42467117;35,97891998;33,9341507;..;35,14500046;..;..
Madagascar;MDG;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,8;15;13,1;14,2;15,7;11,3;..;..;..;..
Madagascar;MDG;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Madagascar;MDG;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,92E+08;5,87E+08;6,20E+08;6,45E+08;6,60E+08;6,62E+08;6,81E+08;7,34E+08;7,84E+08;8,33E+08;8,83E+08;9,46E+08;8,88E+08;1,02E+09;1,13E+09;1,15E+09;1,17E+09;1,22E+09;1,27E+09;1,27E+09;1,36E+09;1,44E+09;1,52E+09;1,59E+09;1,66E+09;1,71E+09;..;..;..;..;..;..;..;..
Madagascar;MDG;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,162943125;9,691233476;9,158878323;8,959029023;8,724370459;8,665203691;8,629868852;9,038935254;8,507711195;10,19531068;9,18815732;9,369595422;10,09005135;9,724984406;9,496723939;..;..
Madagascar;MDG;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;951899287,4;1008868490;926202693,9;908776327,5;913722528,3;933855651,9;913759744,2;936663342,8;963329899,8;1017423225;1060762245;1112143886;1163378958;1022754121;1056371593;..;..
Madagascar;MDG;Population, total;5073342;5206239;5343117;5484252;5630024;5780453;5936461;6099529;6270528;6450324;6639751;6840457;7051090;7268560;7491935;7720859;7955197;8195142;8440919;8692289;8948162;9207310;9470990;9740088;10015017;10297746;10588428;10890514;11206789;11536734;11882762;12245260;12623342;13020100;13436121;13869138;14317454;14778903;15250934;15730885;16216431;16709665;17211934;17724310;18250774;18792171;19350299;19924958;20513599;21117092;21731053;22348158;22966240;23588073;24215976;24850912;25501941;26169542;26846541;27533134;28225177;28915653;29611714;30325732
Malawi;MWI;Fertility rate, total (births per woman);7,029;7,069;7,097;7,125;7,095;7,108;7,161;7,22;7,276;7,29;7,315;7,33;7,348;7,364;7,374;7,403;7,43;7,46;7,48;7,509;7,567;7,544;7,513;7,435;7,357;7,291;7,221;7,149;7,022;6,907;6,809;6,717;6,648;6,585;6,508;6,416;6,314;6,258;6,235;6,152;6,036;5,993;5,96;5,942;5,93;5,91;5,841;5,736;5,605;5,453;5,274;5,106;4,924;4,778;4,612;4,452;4,309;4,22;4,14;4,072;3,995;3,917;3,849;..
Malawi;MWI;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Malawi;MWI;Bank deposits to GDP (%);..;..;..;..;..;9,993898;10,09677;10,86489;11,64464;12,69526;13,9653;13,43906;13,83963;16,90495;18,05612;17,04474;14,96029;15,76181;17,08992;15,76958;6,34788;7,413198;7,43193;6,742291;7,718374;6,633143;7,307193;8,416933;7,28018;6,240711;6,589524;6,051783;6,811628;6,669648;7,87456;6,04926;5,355738;4,242911;5,789053;5,069833;5,67067;6,136481;5,840311;6,354048;6,651844;6,897953;6,189285;7,472087;10,86466;11,90823;13,63359;15,42515;15,65701;15,74917;14,31802;14,83785;13,53119;..;..;..;..;..;..;..
Malawi;MWI;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;59,01768875;..;..;..;..;..;..;..;..;..;..;76,00749969;..;..;..;..;..;..;..;..;..;..;..;72,13955688;..;..;..;76,08190918;72,93560791;..;..;..;..;49,72999954;..;76,79000092;..
Malawi;MWI;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;48,53665161;..;..;..;..;..;..;..;..;..;..;64,13424683;..;..;..;..;..;..;..;..;..;..;..;61,30971909;..;..;..;65,14537048;62,14353943;..;..;..;..;..;..;68,08000183;..
Malawi;MWI;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27,12398;29,88415;30,67589;27,60185;26,56347;..;24,15185;23,44309;24,89945;25,15857;27,30239;27,73351;29,12365;30,06088;30,4559;32,74037;33,54261;34,24597;32,95718;..;34,23885;..;..;..;..;..
Malawi;MWI;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;..;11,03705025;11,53139973;10,94521046;12,16378975;12,49197006;13,6386404;14,39883995;14,5844202;16,51312065;16,83283043;17,53720093;17,37420082;17,78988075;17,60603905;17,5813694;18,15200043;17,5798893;17,04154015;17,17186928;17,17531013;19,06591034;17,30657959;15,2052803;22,6534996;23,43881989;..;31,07714081;36,08366013;31,18160057;32,65219116;32,06158066;..;30,02753067;29,92723083;31,86813927;31,57206917;34,05368042;34,64263153;34,83784866;35,82703018;35,72917175;38,59088135;40,07743073;40,23437119;38,20877838;38,47988129;38,45679092;35,09989929;..;35,57300186;35,32799911;..
Malawi;MWI;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14,2;12,1;17,1;13,3;11,5;17,2;..;..;..;..
Malawi;MWI;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Malawi;MWI;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,18E+08;7,66E+08;7,93E+08;9,21E+08;9,53E+08;9,40E+08;9,87E+08;1,09E+09;1,15E+09;1,18E+09;1,23E+09;1,25E+09;1,31E+09;1,34E+09;1,47E+09;1,54E+09;1,58E+09;1,62E+09;1,80E+09;1,94E+09;2,02E+09;1,98E+09;2,09E+09;2,02E+09;2,08E+09;2,10E+09;..;..;..;..;..;..;..;..
Malawi;MWI;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Malawi;MWI;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Malawi;MWI;Population, total;3621081;3708193;3799155;3893628;3990361;4089097;4190764;4295762;4403430;4512861;4625141;4742480;4865978;4996239;5134199;5280965;5438226;5611712;5808810;6029140;6267369;6519891;6784347;7058317;7339002;7625078;7909819;8295993;8754781;9174895;9539665;9831584;10115420;10257233;10131799;10112816;10310528;10512678;10732456;10973956;11229387;11498818;11784498;12087965;12411342;12755648;13118307;13495463;13889423;14298932;14718422;15146094;15581251;16024775;16477966;16938942;17405624;17881167;18367883;18867337;19377061;19889742;20405317;20931751
Mali;MLI;Fertility rate, total (births per woman);7,004;7,004;7,019;7,031;7,048;7,082;7,099;7,129;7,152;7,171;7,177;7,195;7,203;7,214;7,229;7,239;7,245;7,282;7,296;7,318;7,325;7,317;7,267;7,23;7,221;7,212;7,244;7,245;7,259;7,275;7,253;7,225;7,181;7,123;7,065;6,989;6,95;6,911;6,892;6,882;6,874;6,852;6,821;6,782;6,741;6,716;6,688;6,655;6,642;6,611;6,579;6,545;6,523;6,491;6,441;6,385;6,319;6,251;6,183;6,103;6,035;5,956;5,867;..
Mali;MLI;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,276386151;8,918472477;17,53361942;5,791420089;8,628206777;-6,986567633;-9,367917746;-8,822445647;-8,93724704;-11,60657336;-3,018063669;2,373977279;10,73335135;7,67615957;15,86919269;12,22936009;9,816903038;11,26929646;8,230697823;13,67133268;10,49876207;9,849050662;14,26581898;14,3180166;10,37479556;9,971180917;12,03975968;11,67861111;14,73397913;13,87850011;13,06916288;18,05486224;16,77002493;12,87182723;15,20865376;12,82172667;14,29790761;16,46478488;16,49291518;15,44921785;15,43661542;16,72368;14,37362514;15,55888058;15,07463629;15,1622104;13,83097186;11,37665446;..
Mali;MLI;Bank deposits to GDP (%);..;..;..;..;..;..;..;3,563424;4,952659;4,342256;4,304008;4,158933;4,496865;4,680473;8,783611;7,319471;5,911001;5,397908;7,353848;6,32033;5,850128;5,583624;6,126221;7,415056;11,82152;10,15265;10,1775;10,43576;11,5978;11,40399;11,27658;10,93066;11,75722;12,17748;11,77747;10,37039;12,16951;12,83896;11,57867;11,30077;12,34787;12,11637;13,95977;16,26792;17,0769;15,02808;15,66705;17,01501;15,58817;17,4712;18,38775;17,46338;18,86505;19,9452;21,47984;23,5208;22,35688;21,77793;23,55886;23,28216;27,05879;30,5753;27,05879;30,5753
Mali;MLI;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19,6462307;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24,1866703;..;..;..;..;..;..;..;38,81612015;..;..;..;44,30170822;42,09527969;..;..;..;49,36653137;..;..;50,13470078;..;46,157341;..;..;..
Mali;MLI;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9,433810234;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19,04496956;..;..;..;..;24;..;..;26,17654991;..;..;..;31,09975052;30,61866951;..;..;..;33,06888962;..;..;35,47377014;..;30,76140976;..;..;..
Mali;MLI;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;3,57855;3,61288;4,00769;3,95896;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,54052;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27,69524;28,78149;30,67392;31,98852;..;33,11983;35,01947;31,36945;32,53744;29,34611;29,92706;..;..;..;..;..
Mali;MLI;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;4,48003006;4,581240177;4,966110229;5,319159985;5,974599838;6,638750076;7,291590214;8,150509834;8,81359005;8,684140205;6,901110172;7,950109959;7,192180157;7,270810127;6,557059765;..;5,850299835;5,935299873;6,528120041;6,438260078;6,866990089;7,803599834;7,865250111;8,959449768;10,03133011;10,55477047;11,43356991;12,37662983;13,93093967;16,06357002;..;..;20,31134033;22,12907028;23,95856094;25,94035912;28,52986908;31,96966934;35,04695129;37,79533005;39,90085983;..;40,46609879;42,47497177;40,11573029;41,21068954;39,57368851;38,92816162;..;35,36199951;..;..;..
Mali;MLI;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,8;16,3;15,3;13,9;13,6;14,2;..;..;..;..
Mali;MLI;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Mali;MLI;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,47E+08;2,56E+08;2,77E+08;2,99E+08;2,76E+08;3,12E+08;3,35E+08;3,91E+08;7,23E+08;7,56E+08;8,07E+08;9,25E+08;1,06E+09;1,22E+09;1,24E+09;1,27E+09;1,33E+09;1,41E+09;1,48E+09;1,17E+09;1,29E+09;1,38E+09;1,36E+09;1,51E+09;1,68E+09;1,71E+09;..;..;..;..;..;..;..;..
Mali;MLI;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;5,120116309;6,611769799;6,049621406;6,884602353;6,635730439;7,723518092;7,61387793;7,738261423;6,426765826;5,390613633;5,199632176;4,826682676;4,062189882;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,010144032;6,666210253;6,27134851;6,247367513;7,456549552;6,746891957;6,050821295;5,765085732;5,452973446;6,981283678;6,426121851;5,508177117;6,064296886;6,289779689;6,612924733;6,786425649;6,706366163;6,555857366;5,985334863
Mali;MLI;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;522478359,8;463248531,5;518890564,7;574345124,5;617245454,2;660692975,8;745999721,1;788402325,7;802052072,3;891997753;842128127,2;796875561,2;844368386,3;876963275,8;874553801,3;866392108,9;850807277,6;914397660,2;837560701,7
Mali;MLI;Population, total;5346792;5420247;5494845;5570462;5647380;5726382;5806572;5888497;5973762;6061764;6153587;6247878;6347158;6455257;6569273;6687293;6807648;6935336;7072938;7218079;7372581;7532864;7696349;7863944;8030099;8187651;8334588;8474329;8617474;8774122;8945026;9123969;9310572;9506510;9711797;9921094;10131906;10359301;10620475;10916993;11239101;11583824;11952660;12342165;12751995;13180551;13623541;14080912;14551117;15032635;15529181;16039734;16514687;17004033;17551814;18112907;18700106;19311355;19934298;20567424;21224040;21904983;22593590;23293698
Mauritania;MRT;Fertility rate, total (births per woman);6,354;6,401;6,434;6,484;6,527;6,589;6,642;6,673;6,676;6,689;6,691;6,687;6,699;6,695;6,7;6,682;6,673;6,676;6,665;6,648;6,615;6,576;6,529;6,479;6,409;6,338;6,247;6,164;6,106;6,076;6,056;6,044;6,044;6,044;5,924;5,851;5,713;5,66;5,574;5,538;5,459;5,38;5,287;5,229;5,192;5,19;5,186;5,153;5,153;5,084;5,043;5,028;4,986;4,942;4,886;4,813;4,741;4,664;4,607;4,521;4,455;4,398;4,342;..
Mauritania;MRT;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,376424165;-5,320374752;-8,27324699;1,36415918;-4,583777065;-1,042457349;2,483595178;-9,072372798;-5,451101799;0,704293324;12,48306382;8,745348987;10,81681309;15,70171429;13,79286101;6,587721269;17,19960196;14,91343505;7,529613552;43,16374456;16,46973961;18,54764893;10,8244925;17,78781169;..;..;..;..;..;..;..;..;..;..;..;..;..;36,68700782;35,4889622;22,8567019;21,46710395;27,97587739;30,36637623;32,70532275;34,61654008;37,55243313;34,94402139;31,39497349;..
Mauritania;MRT;Bank deposits to GDP (%);..;13,99428;17,50909;23,00279;13,35338;14,75472;25,91434;29,17;33,98686;35,00587;43,20639;38,88845;43,89723;59,52047;75,60686;86,29693;91,67115;91,94671;87,52488;87,2059;91,29885;124,0139;112,9887;108,6104;110,4691;116,28;116,9797;119,531;113,0571;102,9004;134,2157;99,65786;..;..;..;..;..;..;..;..;..;..;..;..;..;134,264;105,8967;126,9133;137,595;157,5577;142,1863;143,6929;149,3922;15,95277;19,73926;19,91569;19,16906;21,3845;21,93735;21,9014;..;..;..;..
Mauritania;MRT;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;61,33665085;..;..;..;..;..;..;56,12242889;..;..;..;..;..;71,0320816;..;..;..;..;..;..;..;76,48999786;..;..
Mauritania;MRT;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;51,20767975;..;..;..;..;..;..;45,50378036;..;..;..;..;..;62,06874847;..;..;..;..;..;..;..;66,95999908;..;..
Mauritania;MRT;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,53068;13,61746;..;13,08816;14,25672;14,52714;..;..;..;..;..;22,44263;22,0598;23,70334;24,98002;27,46113;28,18691;30,97658;..;..;..;..;..
Mauritania;MRT;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;..;2,729300022;..;..;..;..;..;..;..;..;10,25405025;..;..;..;..;14,32075977;14,6963501;14,81882;14,32958031;13,30801964;13,01340961;13,35575962;13,88479996;14,33722019;14,89437008;15,37833023;15,24621964;16,00130081;16,96596909;17,5795002;20,02910995;20,10275078;21,04303932;21,60317039;21,91987038;22,57155037;..;18,12948036;19,62648964;20,1154995;22,49488068;27,07708931;30,14543915;30,5732193;31,06388092;32,04801178;31,62400055;35,39036942;37,45048141;35,88899994;..;..;..
Mauritania;MRT;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21,2;20,9;21,3;19,5;17,7;17,6;..;..;..;..
Mauritania;MRT;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
